id,title,disease_general,disease,pubmed,source_database,access_link,open_status,ethnicity,sex,tissue,sequencing_platform,experiment_design,sample_type,summary,citation_count,publication_date,submission_date,last_update_date,contact_name,contact_email,contact_institute,data_tier,tissue_location,supplementary_information,cell_count,organism,doi,development_stage
ALLEN_data_product_497394211,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/497394211,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497123717, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/497394211"", ""id"": 497394211, ""path"": ""/external/mousecelltypes/prod5/Single_Cell_Analysis_Run_497123717/ar_497123717.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_523089307,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/523089307,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 522929078, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/523089307"", ""id"": 523089307, ""path"": ""/external/mousecelltypes/prod17/Single_Cell_Analysis_Run_522929078/ar_522929078.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531128341,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531128341,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 531021418, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531128341"", ""id"": 531128341, ""path"": ""/external/mousecelltypes/prod27/Single_Cell_Analysis_Run_531021418/ar_531021418.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_523091992,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/523091992,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 522929117, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/523091992"", ""id"": 523091992, ""path"": ""/external/mousecelltypes/prod17/Single_Cell_Analysis_Run_522929117/ar_522929117.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_516469436,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/516469436,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 516262083, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/516469436"", ""id"": 516469436, ""path"": ""/external/mousecelltypes/prod11/Single_Cell_Analysis_Run_516262083/ar_516262083.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_508646068,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/508646068,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 487202069, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/508646068"", ""id"": 508646068, ""path"": ""/external/mousecelltypes/prod8/Single_Cell_Analysis_Run_487202069/ar_487202069.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_309360959,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/309360959,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 306841736, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/309360959"", ""id"": 309360959, ""path"": ""/external/gbm/prod7/Rnaseq_Analysis_Run_306841736/ar_306841736.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531042578,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531042578,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 530880257, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531042578"", ""id"": 531042578, ""path"": ""/external/mousecelltypes/prod26/Single_Cell_Analysis_Run_530880257/ar_530880257.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_510301715,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/510301715,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 510238953, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/510301715"", ""id"": 510301715, ""path"": ""/external/mousecelltypes/prod8/Single_Cell_Analysis_Run_510238953/ar_510238953.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536224659,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536224659,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 530114781, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536224659"", ""id"": 536224659, ""path"": ""/external/mousecelltypes/prod25/Single_Cell_Analysis_Run_530114781/ar_530114781.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_523086831,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/523086831,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 522928978, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/523086831"", ""id"": 523086831, ""path"": ""/external/mousecelltypes/prod17/Single_Cell_Analysis_Run_522928978/ar_522928978.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_543272105,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/543272105,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 543268265, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/543272105"", ""id"": 543272105, ""path"": ""/external/mousecelltypes/prod35/Single_Cell_Analysis_Run_543268265/ar_543268265.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_522153188,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/522153188,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 521820703, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/522153188"", ""id"": 522153188, ""path"": ""/external/mousecelltypes/prod15/Single_Cell_Analysis_Run_521820703/ar_521820703.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536285149,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536285149,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 536103528, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536285149"", ""id"": 536285149, ""path"": ""/external/mousecelltypes/prod29/Single_Cell_Analysis_Run_536103528/ar_536103528.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_496328499,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/496328499,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 496100301, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/496328499"", ""id"": 496328499, ""path"": ""/external/tbi/prod17/Rnaseq_Analysis_Run_496100301/ar_496100301.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_510415423,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/510415423,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 510239509, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/510415423"", ""id"": 510415423, ""path"": ""/external/mousecelltypes/prod9/Single_Cell_Analysis_Run_510239509/ar_510239509.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_519924213,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/519924213,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 519765420, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/519924213"", ""id"": 519924213, ""path"": ""/external/mousecelltypes/prod14/Single_Cell_Analysis_Run_519765420/ar_519765420.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_502929257,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/502929257,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 502833456, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/502929257"", ""id"": 502929257, ""path"": ""/external/mousecelltypes/prod7/Single_Cell_Analysis_Run_502833456/ar_502833456.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_507302156,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/507302156,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 507203994, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/507302156"", ""id"": 507302156, ""path"": ""/external/mousecelltypes/prod8/Single_Cell_Analysis_Run_507203994/ar_507203994.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_539671815,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/539671815,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 539574984, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/539671815"", ""id"": 539671815, ""path"": ""/external/mousecelltypes/prod31/Single_Cell_Analysis_Run_539574984/ar_539574984.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_543278557,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/543278557,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 543268469, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/543278557"", ""id"": 543278557, ""path"": ""/external/mousecelltypes/prod35/Single_Cell_Analysis_Run_543268469/ar_543268469.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_540502302,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/540502302,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 539594639, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/540502302"", ""id"": 540502302, ""path"": ""/external/mousecelltypes/prod32/Single_Cell_Analysis_Run_539594639/ar_539594639.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536236243,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536236243,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 530115088, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536236243"", ""id"": 536236243, ""path"": ""/external/mousecelltypes/prod25/Single_Cell_Analysis_Run_530115088/ar_530115088.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_542275732,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/542275732,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 542213388, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/542275732"", ""id"": 542275732, ""path"": ""/external/mousecelltypes/prod34/Single_Cell_Analysis_Run_542213388/ar_542213388.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_538927227,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/538927227,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 530114125, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/538927227"", ""id"": 538927227, ""path"": ""/external/mousecelltypes/prod24/Single_Cell_Analysis_Run_530114125/ar_530114125.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_524366331,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/524366331,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 523919953, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/524366331"", ""id"": 524366331, ""path"": ""/external/mousecelltypes/prod19/Single_Cell_Analysis_Run_523919953/ar_523919953.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
